,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated
3,3020,19070,337.0,,337.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-02-11T13:14:54Z,
4,3020,19071,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-02-11T13:15:12Z,2015-02-11T13:16:04Z
5,3119,26982,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),24.0,,2017-08-28 08:25:10.162802,2016-02-02T11:27:14Z,
6,3119,26983,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),87.0,,2017-08-28 08:25:10.162802,2016-02-02T11:27:32Z,
7,3119,26984,375.0,378.0,375.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-02T11:27:51Z,
8,3119,26985,378.0,383.0,378.0,383.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-02T11:28:08Z,
9,3119,26986,364.0,383.0,364.0,383.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2016-02-02T11:28:40Z,
28,3049,19871,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),18.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-03-11T12:10:08Z,2015-03-11T12:10:54Z
29,3049,19872,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-03-11T12:10:47Z,
30,3049,19873,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,Arelato,2017-08-28 08:25:10.162802,2015-03-11T12:11:25Z,
31,3049,19874,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Roma,2017-08-28 08:25:10.162802,2015-03-11T12:11:45Z,
32,3049,19875,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),18.0,,2017-08-28 08:25:10.162802,2015-03-11T12:12:09Z,
33,3049,19876,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-03-11T12:12:52Z,
34,3049,19877,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-03-11T12:13:19Z,
35,3049,19878,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-03-11T12:13:44Z,
36,3049,19879,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Thessalonika,2017-08-28 08:25:10.162802,2015-03-11T12:14:13Z,
37,3049,19880,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-03-11T12:14:32Z,
38,3049,19881,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-03-11T12:14:53Z,
39,3049,19882,337.0,340.0,337.0,340.0,Constantine II,Constantine II,miliarensis,1.0,Thessalonika,2017-08-28 08:25:10.162802,2015-03-11T13:37:59Z,
40,3049,19883,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-03-11T13:41:40Z,
41,3049,19884,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-03-11T13:42:01Z,
42,3049,19885,355.0,363.0,355.0,363.0,Julian,Julian,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-03-11T13:42:24Z,2015-03-11T13:42:41Z
43,3049,19886,363.0,364.0,363.0,364.0,Jovian,Jovian,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-03-11T13:43:09Z,
44,3049,19887,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,Arelato,2017-08-28 08:25:10.162802,2015-03-11T13:49:45Z,2015-03-11T13:50:42Z
45,3049,19888,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-03-11T13:52:22Z,
46,3049,19889,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-03-11T13:52:45Z,
47,3049,19890,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),5.0,Arelato,2017-08-28 08:25:10.162802,2015-03-11T13:53:09Z,
48,3049,19891,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,Aquileia,2017-08-28 08:25:10.162802,2015-03-11T13:53:58Z,
49,3049,19892,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,Siscia,2017-08-28 08:25:10.162802,2015-03-11T13:54:26Z,
50,3049,19893,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-03-11T13:54:47Z,
51,3049,19894,378.0,383.0,378.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-03-11T13:55:11Z,
52,3049,19895,388.0,392.0,388.0,392.0,Valentinian II,Valentinian II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-03-11T13:56:22Z,
53,3049,19896,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-03-11T13:57:36Z,
54,3049,19897,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-03-11T13:58:02Z,
55,3049,19898,355.0,,355.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),39.0,,2017-08-28 08:25:10.162802,2015-03-11T14:00:24Z,
73,3156,23543,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-23T13:15:25Z,
74,3156,23544,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-23T13:15:34Z,
75,3156,23545,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),19.0,,2017-08-28 08:25:10.162802,2015-07-23T13:15:46Z,
76,3156,23546,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2015-07-23T13:15:57Z,
80,3103,21117,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),2.0,,2017-08-28 08:25:10.162802,2015-04-29T15:34:50Z,
81,1235,24009,,340.0,307.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-08-03T15:20:19Z,2015-08-03T15:21:34Z
82,1235,24010,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-03T15:20:33Z,
83,1390,4006,388.0,392.0,388.0,392.0,Theodosius I,Theodosius I,solidus,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
84,1390,4007,388.0,393.0,388.0,393.0,Arcadius,Arcadius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
85,1390,4008,393.0,402.0,393.0,402.0,House of Theodosius,House of Theodosius,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
86,1390,4009,393.0,402.0,393.0,402.0,Honorius (emperor),Honorius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
87,1390,4010,367.0,378.0,367.0,378.0,House of Valentinian,House of Valentinian,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
88,1390,4011,393.0,402.0,393.0,402.0,Honorius (emperor),Honorius,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
89,1390,4012,393.0,402.0,393.0,402.0,House of Theodosius,House of Theodosius,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
166,959,23321,324.0,341.0,324.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-20T09:46:02Z,2015-07-20T09:47:04Z
167,959,23322,,361.0,302.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-20T09:46:41Z,2015-07-20T09:47:17Z
168,959,23323,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:47:34Z,
169,959,23324,,,379.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-20T09:47:46Z,
170,959,23325,,,383.0,388.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:47:56Z,
171,959,23326,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2015-07-20T09:48:14Z,
172,959,23327,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:48:26Z,
173,959,23328,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2015-07-20T09:48:46Z,
174,959,23329,,,330.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),57.0,,2017-08-28 08:25:10.162802,2015-07-20T09:49:04Z,
192,623,22115,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-02T09:54:49Z,
193,623,22116,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-02T09:55:17Z,
194,623,22117,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T09:55:46Z,
195,623,22118,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-02T10:05:25Z,
196,623,22119,351.0,353.0,351.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:07:14Z,
197,623,22120,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:07:53Z,
198,623,22121,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:08:23Z,2015-06-02T10:08:34Z
199,623,22122,375.0,378.0,375.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:09:05Z,
200,623,22123,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-02T10:09:14Z,
201,623,22124,383.0,387.0,383.0,387.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:10:00Z,
202,623,22125,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2015-06-02T10:10:44Z,
203,623,22126,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-02T10:11:03Z,
204,623,22127,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),70.0,,2017-08-28 08:25:10.162802,2015-06-02T10:11:58Z,
224,873,24902,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-17T09:15:15Z,
225,873,24903,337.0,341.0,337.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-17T09:15:27Z,
226,873,24904,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-17T09:15:44Z,
227,873,24905,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-17T09:15:58Z,
228,873,24906,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-17T09:16:18Z,
270,2411,24050,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),75.0,,2017-08-28 08:25:10.162802,2015-08-04T09:15:32Z,
276,2411,24056,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-04T09:18:06Z,
283,792,16763,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),89.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
284,792,16764,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),29.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
285,792,16765,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),19.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
286,792,16766,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
287,792,16767,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
288,792,16768,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
289,792,16769,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
290,792,16770,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Heraclea,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
291,792,16771,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
292,792,16772,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Nikomedia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
293,792,16773,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
294,792,16774,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),62.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
295,792,16775,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),21.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
296,792,16776,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),10.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
297,792,16777,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
298,792,16778,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
299,792,16779,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
300,792,16780,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),21.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
301,792,16781,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),181.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
302,792,16782,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
303,792,16783,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),10.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
304,792,16784,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
305,792,16785,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
306,792,16786,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
307,792,16787,,,,,,,AE 1-4 (UK find),126.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
308,1901,19921,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-03-12T11:26:53Z,2015-03-12T11:29:01Z
309,1901,19922,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-03-12T11:27:13Z,
310,1901,19923,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-03-12T11:27:33Z,
311,675,23594,,,337.0,361.0,Constantius II,Constantius II,uncertain (silver),2.0,,2017-08-28 08:25:10.162802,2015-07-23T16:18:05Z,
351,2201,4639,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
352,2201,4640,378.0,388.0,378.0,388.0,House of Theodosius,House of Theodosius,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
367,222,21757,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-05-14T11:00:58Z,2015-05-14T11:03:18Z
368,222,21758,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-05-14T11:01:17Z,2015-05-14T11:01:29Z
369,222,21759,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-05-14T11:02:18Z,
370,222,21760,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-05-14T11:02:34Z,
371,222,21761,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-05-14T11:03:35Z,
421,1214,25382,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11.0,,2017-08-28 08:25:10.162802,2015-08-24T14:56:08Z,
422,1214,25383,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-08-24T14:56:23Z,
433,1849,3207,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
434,1849,3208,,,330.0,341.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
435,1849,3209,,,337.0,340.0,Constantine II,Constantine II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
436,1849,3210,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
437,1849,3211,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
438,1849,3212,341.0,348.0,341.0,348.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
439,1849,3213,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
440,1849,3214,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
441,1849,3215,,,379.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
442,1849,3216,,,,,Uncertain,Unknown,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
443,1422,5055,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,1.0,Sirmium,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
444,1422,5056,375.0,379.0,375.0,379.0,House of Valentinian,House of Valentinian,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
445,1422,5057,378.0,388.0,378.0,388.0,House of Theodosius,House of Theodosius,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
446,1422,5058,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,3.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
447,1422,5059,,,300.0,399.0,Uncertain - 4th century,Unknown,siliqua,2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,2015-04-01T15:02:10Z
448,1422,5060,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
449,1422,5061,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
450,1422,5062,346.0,348.0,346.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
451,1422,5063,346.0,348.0,346.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
452,1422,5064,348.0,361.0,348.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
453,1422,5065,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),6.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
454,1422,5066,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),24.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
455,1422,5067,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
456,1422,5068,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
457,1422,5069,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),61.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
458,1422,5070,388.0,402.0,388.0,402.0,Valentinian II,Valentinian II,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
459,1422,5071,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
460,1422,5072,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),20.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
461,1422,5073,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,2015-04-01T14:59:53Z
463,1422,5075,355.0,363.0,355.0,363.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,2015-04-01T15:00:03Z
464,1422,20671,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-04-01T15:02:44Z,
465,1422,20672,388.0,402.0,388.0,402.0,Arcadius,Arcadius,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-04-01T15:03:15Z,
466,1422,20673,330.0,335.0,330.0,335.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-04-01T15:04:12Z,
467,1422,20674,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),1.0,Arelato or Lugdunum,2017-08-28 08:25:10.162802,2015-04-01T15:04:57Z,
468,1422,20675,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),2.0,Siscia,2017-08-28 08:25:10.162802,2015-04-01T15:05:23Z,
469,1422,20676,364.0,378.0,364.0,378.0,Valens,Valens,AE 1-4 (UK find),1.0,Arelato or Lugdunum,2017-08-28 08:25:10.162802,2015-04-01T15:06:17Z,2015-04-01T15:06:48Z
470,1422,20677,364.0,378.0,364.0,378.0,Valens,Valens,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-04-01T15:07:26Z,
471,1422,20678,364.0,378.0,364.0,378.0,Valens,Valens,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-04-01T15:07:49Z,
